county_fips,lat,lon,pop,has_trial_site,dist_nearest_trial_km
41021,45.449592,-120.197022,1995,True,0.0
41029,42.347769,-122.858631,223259,True,0.0
41033,42.404433,-123.38517,88090,True,0.0
41039,44.039563,-123.119235,382971,True,0.0
41047,44.960149,-122.955907,345920,True,0.0
41051,45.517904,-122.591156,815428,True,0.0
41067,45.486067,-122.87092,600372,True,0.0
42003,40.447811,-79.971635,1250578,True,0.0
42005,40.769635,-79.51099,65558,True,0.0
42007,40.684267,-80.302021,168215,True,0.0
42011,40.362681,-75.909878,428849,True,0.0
42013,40.487156,-78.376585,122822,True,0.0
42015,41.833895,-76.527899,59967,True,0.0
42017,40.239408,-75.026366,646538,True,0.0
42019,40.821598,-79.966512,193763,True,0.0
42021,40.408084,-78.800185,133472,True,0.0
42027,40.839811,-77.836167,158172,True,0.0
42029,39.993381,-75.678116,534413,True,0.0
42031,41.182373,-79.429465,37241,True,0.0
42039,41.666386,-80.098406,83938,True,0.0
42041,40.205907,-77.092609,259469,True,0.0
42043,40.304616,-76.796486,286401,True,0.0
42045,39.922639,-75.348866,576830,True,0.0
42049,42.068563,-80.07268,270876,True,0.0
42051,39.949204,-79.71596,128804,True,0.0
42055,39.883461,-77.654852,155932,True,0.0
42059,39.876907,-80.113513,35954,True,0.0
42063,40.617473,-79.1305,83246,True,0.0
42069,41.441461,-75.636396,215896,True,0.0
42071,40.07391,-76.29248,552984,True,0.0
42077,40.597849,-75.509406,374557,True,0.0
42079,41.195284,-75.928422,325594,True,0.0
42081,41.24927,-76.981292,114188,True,0.0
42085,41.263855,-80.336703,110652,True,0.0
42087,40.60427,-77.615882,46143,True,0.0
42091,40.169483,-75.314499,856553,True,0.0
42093,40.996765,-76.630209,18136,True,0.0
42095,40.699145,-75.320858,312951,True,0.0
42099,40.410783,-77.154446,45842,True,0.0
42101,40.003523,-75.139476,1603797,True,0.0
42121,41.404235,-79.765355,50454,True,0.0
42125,40.20836,-80.146146,209349,True,0.0
42129,40.340199,-79.594629,354663,True,0.0
42133,39.941929,-76.75372,456438,True,0.0
44003,41.698511,-71.488956,170363,True,0.0
44007,41.857227,-71.449675,660741,True,0.0
45003,33.535704,-81.774519,168808,True,0.0
45007,34.564685,-82.61662,203718,True,0.0
45013,32.317957,-80.786927,187117,True,0.0
45015,33.059268,-80.035006,229861,True,0.0
45019,32.825793,-79.978136,408235,True,0.0
45021,35.080959,-81.648305,56216,True,0.0
45023,34.704401,-81.118573,32294,True,0.0
45027,33.686186,-80.207955,31144,True,0.0
45031,34.326094,-79.985464,62905,True,0.0
45035,32.995941,-80.212663,161540,True,0.0
45041,34.106046,-79.764677,137059,True,0.0
45043,33.457552,-79.250947,63404,True,0.0
45045,34.844659,-82.331257,525534,True,0.0
45047,34.205171,-82.147907,69351,True,0.0
45049,32.801597,-81.116415,18561,True,0.0
45051,33.780221,-78.937681,351029,True,0.0
45057,34.804751,-80.771843,96016,True,0.0
45059,34.509505,-82.032019,67539,True,0.0
45063,33.962205,-81.218934,293991,True,0.0
45069,34.637958,-79.671661,26667,True,0.0
45071,34.264651,-81.573551,37719,True,0.0
45073,34.707527,-83.002043,78607,True,0.0
45075,33.47176,-80.798783,84223,True,0.0
45077,34.805302,-82.689713,131404,True,0.0
45079,34.067968,-80.988835,416147,True,0.0
45083,34.963891,-82.007751,327997,True,0.0
45085,33.929496,-80.389604,105556,True,0.0
45087,34.733128,-81.627678,27244,True,0.0
45091,34.998556,-81.051363,282090,True,0.0
46029,44.91407,-97.129856,28325,True,0.0
46041,45.116562,-101.110107,5239,True,0.0
46099,43.558266,-96.731507,197214,True,0.0
46127,42.681007,-96.592222,16811,True,0.0
46135,42.90126,-97.396931,23310,True,0.0
47001,36.081238,-84.178765,77123,True,0.0
47009,35.753197,-83.973461,135280,True,0.0
47011,35.167425,-84.859688,108620,True,0.0
47013,36.381486,-84.125957,39272,True,0.0
47017,36.018877,-88.464218,28440,True,0.0
47019,36.31899,-82.203404,56356,True,0.0
47023,35.438266,-88.62251,17341,True,0.0
47025,36.4887,-83.639849,32043,True,0.0
47031,35.454229,-86.124582,57889,True,0.0
47035,35.955637,-85.017779,61145,True,0.0
47045,36.059417,-89.358361,36801,True,0.0
47053,35.932264,-88.870969,50429,True,0.0
47059,36.17748,-82.832594,70152,True,0.0
47063,36.215549,-83.297502,64499,True,0.0
47065,35.093764,-85.201806,366207,True,0.0
47077,35.647965,-88.402891,27842,True,0.0
47093,35.971886,-83.991621,478971,True,0.0
47103,35.105199,-86.57174,35319,True,0.0
47107,35.426045,-84.598722,53276,True,0.0
47109,35.176963,-88.537496,25866,True,0.0
47113,35.653504,-88.824487,98823,True,0.0
47119,35.635591,-87.029196,100974,True,0.0
47125,36.557126,-87.345978,220069,True,0.0
47141,36.163157,-85.503795,79854,True,0.0
47145,35.881148,-84.52216,53404,True,0.0
47149,35.888267,-86.450266,341486,True,0.0
47155,35.864247,-83.58249,98380,True,0.0
47157,35.131029,-89.886356,929744,True,0.0
47163,36.529913,-82.397127,158163,True,0.0
47165,36.396228,-86.536038,196281,True,0.0
47177,35.695188,-85.794787,40953,True,0.0
47187,35.912269,-86.846241,247726,True,0.0
48001,31.775312,-95.683934,57922,True,0.0
48005,31.313526,-94.716132,86395,True,0.0
48015,29.850973,-96.219899,30167,True,0.0
48021,30.142585,-97.366668,97216,True,0.0
48027,31.08149,-97.591674,370647,True,0.0
48029,29.484685,-98.532945,2009324,True,0.0
48037,33.436613,-94.20082,92893,True,0.0
48039,29.355331,-95.385044,372031,True,0.0
48041,30.624157,-96.328757,233849,True,0.0
48061,26.047418,-97.561196,421017,True,0.0
48085,33.112899,-96.690642,1064465,True,0.0
48091,29.764473,-98.22166,161501,True,0.0
48113,32.809819,-96.787649,2613539,True,0.0
48121,33.116408,-97.014655,906422,True,0.0
48135,31.866684,-102.389586,165171,True,0.0
48139,32.429032,-96.828008,192455,True,0.0
48141,31.783025,-106.365548,865657,True,0.0
48143,32.21206,-98.225168,42545,True,0.0
48157,29.620209,-95.681282,822779,True,0.0
48167,29.428137,-95.019324,350682,True,0.0
48177,29.477178,-97.504312,19653,True,0.0
48181,33.644861,-96.626605,135543,True,0.0
48183,32.49989,-94.790846,124239,True,0.0
48187,29.601993,-98.107377,172706,True,0.0
48201,29.816889,-95.425716,4731145,True,0.0
48203,32.534326,-94.427274,68839,True,0.0
48209,30.009405,-97.925385,241067,True,0.0
48215,26.235916,-98.184508,870781,True,0.0
48217,31.998194,-97.17713,35874,True,0.0
48227,32.241408,-101.463071,34860,True,0.0
48231,33.082058,-96.104497,99956,True,0.0
48245,30.01146,-94.067627,256526,True,0.0
48249,27.755632,-98.062817,38891,True,0.0
48251,32.441328,-97.322751,179927,True,0.0
48257,32.671244,-96.358092,145310,True,0.0
48259,29.831401,-98.717572,44279,True,0.0
48265,30.040273,-99.159357,52598,True,0.0
48273,27.491433,-97.856967,31040,True,0.0
48277,33.675491,-95.534041,50088,True,0.0
48281,31.095229,-98.1132,21627,True,0.0
48303,33.552551,-101.894337,310639,True,0.0
48309,31.53998,-97.174773,260579,True,0.0
48313,30.955832,-95.899678,13455,True,0.0
48329,32.003156,-102.10655,169983,True,0.0
48339,30.228848,-95.462136,620443,True,0.0
48343,33.073156,-94.72288,11973,True,0.0
48349,32.081317,-96.485996,52624,True,0.0
48355,27.728576,-97.428318,353178,True,0.0
48363,32.779308,-98.163963,28409,True,0.0
48367,32.789424,-97.727364,148222,True,0.0
48375,35.221526,-101.839818,118525,True,0.0
48397,32.916866,-96.427986,107819,True,0.0
48423,32.326145,-95.300981,233479,True,0.0
48427,26.387766,-98.843415,65920,True,0.0
48439,32.764453,-97.247663,2110640,True,0.0
48441,32.417775,-99.767126,143208,True,0.0
48451,31.451021,-100.461171,120003,True,0.0
48453,30.314282,-97.748216,1290188,True,0.0
48469,28.825017,-96.991571,91319,True,0.0
48471,30.725832,-95.538696,76400,True,0.0
48473,29.996824,-95.953615,56794,True,0.0
48479,27.522979,-99.475549,267114,True,0.0
48485,33.920901,-98.552501,129350,True,0.0
48491,30.560987,-97.716991,609017,True,0.0
49005,41.745425,-111.839724,133154,True,0.0
49011,41.019939,-111.960883,362679,True,0.0
49035,40.638514,-111.927686,1185238,True,0.0
49043,40.726848,-111.470958,42357,True,0.0
49045,40.568237,-112.363002,72698,True,0.0
49049,40.278299,-111.74994,659399,True,0.0
49053,37.13018,-113.524041,180279,True,0.0
49057,41.227609,-111.992699,262223,True,0.0
50003,42.980347,-73.148622,37347,True,0.0
50007,44.480291,-73.149824,168323,True,0.0
50021,43.602602,-73.041302,60572,True,0.0
50027,43.547294,-72.490571,57753,True,0.0
51011,37.36019,-78.83702,16119,True,0.0
51013,38.874744,-77.099874,238643,True,0.0
51019,37.320204,-79.485385,79462,True,0.0
51023,37.446422,-79.853138,33596,True,0.0
51041,37.418312,-77.556155,364548,True,0.0
51059,38.844726,-77.25911,1150309,True,0.0
51061,38.695515,-77.774094,72972,True,0.0
51073,37.37631,-76.529483,38711,True,0.0
51083,36.748512,-78.926925,34022,True,0.0
51085,37.686944,-77.418063,109979,True,0.0
51105,36.714437,-83.102612,22173,True,0.0
51121,37.189478,-80.413551,99721,True,0.0
51137,38.271901,-77.954737,36254,True,0.0
51143,36.76981,-79.411183,60501,True,0.0
51153,38.691881,-77.411563,482204,True,0.0
51167,36.935321,-82.086825,25781,True,0.0
51185,37.146681,-81.564501,40429,True,0.0
51191,36.702853,-81.972673,53935,True,0.0
51199,37.174598,-76.495318,70045,True,0.0
51510,38.819775,-77.091035,159467,True,0.0
51540,38.033197,-78.490351,46553,True,0.0
51550,36.755679,-76.282736,249422,True,0.0
51570,37.264114,-77.401819,18170,True,0.0
51590,36.591483,-79.409217,42590,True,0.0
51600,38.851844,-77.302407,24146,True,0.0
51610,38.883587,-77.174338,14658,True,0.0
51630,38.299101,-77.483494,27982,True,0.0
51640,36.666194,-80.918852,6720,True,0.0
51650,37.043069,-76.367924,137148,True,0.0
51660,38.4408,-78.868276,51814,True,0.0
51680,37.39283,-79.190579,79009,True,0.0
51683,38.75274,-77.475101,42772,True,0.0
51690,36.682806,-79.863773,13485,True,0.0
51700,37.090511,-76.496261,186247,True,0.0
51710,36.896214,-76.260623,238005,True,0.0
51720,36.937981,-82.623258,3687,True,0.0
51730,37.209954,-77.395423,33458,True,0.0
51740,36.833211,-76.35284,97915,True,0.0
51750,37.128256,-80.559565,16070,True,0.0
51760,37.535453,-77.466456,226610,True,0.0
51770,37.27853,-79.96024,100011,True,0.0
51775,37.286907,-80.056262,25346,True,0.0
51800,36.781867,-76.551079,94324,True,0.0
51810,36.821388,-76.100566,459470,True,0.0
51830,37.275238,-76.710426,15425,True,0.0
51840,39.174971,-78.170677,28120,True,0.0
53005,46.229857,-119.276673,206873,True,0.0
53007,47.530181,-120.344656,79074,True,0.0
53011,45.680599,-122.56244,503311,True,0.0
53033,47.550488,-122.230405,2269675,True,0.0
53035,47.612218,-122.63287,275611,True,0.0
53053,47.177735,-122.407463,921130,True,0.0
53061,47.927544,-122.188806,827957,True,0.0
53063,47.680212,-117.368939,539339,True,0.0
53067,47.00087,-122.836576,294793,True,0.0
53071,46.077907,-118.391181,62584,True,0.0
53073,48.82321,-122.487638,226847,True,0.0
53077,46.519342,-120.42159,256728,True,0.0
54003,39.458843,-77.98117,122076,True,0.0
54011,38.413593,-82.335182,94350,True,0.0
54025,37.854476,-80.490891,32977,True,0.0
54033,39.287852,-80.338827,65921,True,0.0
54039,38.363316,-81.658246,180745,True,0.0
54045,37.856159,-81.972493,32567,True,0.0
54055,37.352588,-81.138228,59664,True,0.0
54059,37.704029,-82.153272,23568,True,0.0
54061,39.636527,-79.956836,105822,True,0.0
54077,39.50551,-79.669791,34216,True,0.0
55009,44.497155,-88.034145,268740,True,0.0
55025,43.07564,-89.395501,561504,True,0.0
55035,44.790208,-91.454792,105710,True,0.0
55059,42.572393,-87.924047,169151,True,0.0
55063,43.861018,-91.208863,120784,True,0.0
55071,44.10361,-87.724344,81359,True,0.0
55073,44.907455,-89.707823,138013,True,0.0
55079,43.031416,-87.959526,939489,True,0.0
55087,44.308666,-88.401368,190705,True,0.0
55101,42.735037,-87.928046,197727,True,0.0
55105,42.65481,-89.037935,163687,True,0.0
55131,43.345574,-88.216407,136761,True,0.0
55133,43.03596,-88.236186,406978,True,0.0
55141,44.478457,-89.962546,74207,True,0.0
56001,41.313442,-105.596073,37066,True,0.0
01001,32.500194,-86.487813,58805,False,29.898621182597026
01005,31.843981,-85.301306,25223,False,63.379237972822054
01009,33.954604,-86.592667,59134,False,35.31992870991158
01011,32.115838,-85.702354,10357,False,64.41762478178805
01013,31.776019,-86.6524,19051,False,61.013886225006146
01017,32.85644,-85.25964,34772,False,54.42272611049377
01019,34.180501,-85.629887,24971,False,36.76021067093358
01021,32.879146,-86.688861,45014,False,46.060762996562545
01023,32.016121,-88.262482,12665,False,138.49096819719412
01025,31.683493,-87.815868,23087,False,118.09675911522231
01027,33.274342,-85.817245,14236,False,50.35724525721152
01029,33.625217,-85.495748,15056,False,37.58210655157533
01031,31.353217,-85.899556,53465,False,29.31461833432504
01035,31.41643,-86.997537,11597,False,67.05302575315359
01037,32.976884,-86.156212,10387,False,47.14981599076137
01041,31.747324,-86.296787,13194,False,52.99826162858158
01047,32.411818,-87.035342,38462,False,69.9041653014697
01053,31.085439,-87.280078,36757,False,65.72373632602412
01055,34.012182,-86.025892,103436,False,39.224565684650486
01057,33.726912,-87.76749,16321,False,44.33566528763743
01059,34.463509,-87.793592,32113,False,31.550603537105687
01061,31.094511,-85.781426,26659,False,35.924046137570095
01063,32.833838,-87.924522,7730,False,61.91270975545848
01065,32.783251,-87.627964,14785,False,49.508256174917896
01067,31.469275,-85.271132,17146,False,32.53715629231138
01075,33.761275,-88.108771,13972,False,46.633348126308164
01079,34.540863,-87.27158,33073,False,44.823612253302386
01081,32.592265,-85.359778,174241,False,49.09850358641946
01085,32.164241,-86.615186,10311,False,47.00188623225374
01087,32.429073,-85.711764,19532,False,58.76846724357854
01091,32.342372,-87.803475,19323,False,102.05646087504837
01099,31.4988,-87.364576,19772,False,108.88100863911187
01103,34.513887,-86.931981,123421,False,32.2748053250598
01105,32.584881,-87.369738,8511,False,56.08177562399983
01107,33.284667,-88.074381,19123,False,62.30008876044381
01109,31.786041,-85.946994,33009,False,56.41515539870819
01111,33.264692,-85.427378,21967,False,58.438634185068445
01113,32.414904,-85.054594,59183,False,16.60906483908879
01115,33.660943,-86.374875,91103,False,51.12479745198128
01119,32.571003,-88.230925,12345,False,106.77509225100489
01121,33.376936,-86.165876,82149,False,54.895976869591344
01123,32.851728,-85.864016,41311,False,51.74043179292726
01127,33.834217,-87.250515,65342,False,41.046041177378285
01129,31.413666,-88.195263,15388,False,81.16044296093075
01131,32.007448,-87.376912,10600,False,117.03664751918684
02013,54.672887,-163.763729,3420,False,1669.9426933429888
02016,54.024627,-168.148047,5232,False,2093.379808352839
02020,61.191547,-149.792287,291247,False,538.5885525657179
02050,60.667568,-162.178288,18666,False,1144.3337225838834
02060,58.733456,-156.833611,844,False,823.8351810603968
02063,60.881369,-146.199156,7102,False,865.7709103201126
02066,62.060769,-145.032939,2617,False,924.9897427677281
02068,63.86431,-149.027498,1619,False,439.9681700011481
02070,59.128804,-158.75132,4857,False,924.7394570018472
02090,64.831239,-147.623249,95655,False,578.9075554432297
02100,59.234185,-135.497336,2080,False,1852.7912585260735
02105,58.123876,-135.423534,2365,False,1771.5965483037403
02110,58.360173,-134.533023,32255,False,1708.3715934246866
02122,60.283998,-151.068103,58799,False,556.1742672611934
02130,55.369105,-131.678418,13948,False,1254.6768540491082
02150,57.774607,-152.454785,13101,False,800.7267437086778
02158,62.076819,-164.34049,8368,False,1319.856059922294
02164,58.617154,-156.27339,1476,False,803.2320785322837
02170,61.607247,-149.432649,107081,False,531.044366632826
02180,64.431631,-165.269108,10046,False,1384.6922680165255
02185,70.480816,-155.295377,11031,False,671.8036896208397
02188,66.897051,-161.582978,7793,False,996.9348156028155
02195,56.79507,-132.943575,3398,False,1462.0216218371565
02198,55.59077,-132.668824,5753,False,1359.3843178478503
02220,57.062777,-135.335988,8458,False,1697.2096656082547
02230,59.465893,-135.310551,1240,False,1852.968616626066
02240,63.861551,-144.698751,6808,False,912.208150873963
02275,56.426145,-132.355422,2127,False,1385.1593639178209
02282,59.545059,-139.714907,662,False,1577.7680398206983
04007,33.844439,-111.015003,53272,False,121.01311607757076
04009,32.867145,-109.808107,38533,False,143.56272649011382
04011,32.985155,-109.259546,9563,False,178.27457213082405
04012,33.954185,-114.183775,16557,False,153.3213467555241
04015,35.034511,-114.262415,213267,False,157.94881598386863
04017,34.862151,-110.205157,106717,False,115.68898775298176
04021,33.069323,-111.602135,425264,False,67.85183825904203
04023,31.439234,-110.945948,47669,False,86.43036047541628
05001,34.403488,-91.460834,17149,False,67.62248963871713
05003,33.17959,-91.877908,19062,False,78.96636702736747
05009,36.266608,-93.098769,37373,False,48.80462754672504
05011,33.574422,-92.101277,10545,False,73.69727843481375
05013,33.585989,-92.500683,4739,False,88.15404115738171
05015,36.375744,-93.574712,28260,False,73.04298247538735
05017,33.325951,-91.318357,10208,False,67.73975872236129
05019,34.099325,-93.123962,21446,False,38.006853875034196
05021,36.370287,-90.366417,14552,False,68.31167957750411
05023,35.507218,-92.037753,24711,False,41.8278668743663
05025,33.912967,-92.136375,7550,False,37.198539148974675
05029,35.21299,-92.705923,20715,False,35.41222539326503
05033,35.494096,-94.285922,60133,False,20.95072028561045
05035,35.176704,-90.213521,48163,False,36.73190102805254
05037,35.251667,-90.777424,16833,False,46.20137635452895
05039,33.864882,-92.525216,6482,False,67.3940125666188
05041,33.768029,-91.415165,11395,False,71.87099463563533
05043,33.627329,-91.784085,17350,False,73.52131294033474
05047,35.442155,-93.891039,17097,False,53.36196079721184
05049,36.375654,-91.766807,12075,False,47.85794100705511
05053,34.311672,-92.412583,17958,False,35.02883663436874
05055,36.071536,-90.522562,45736,False,30.875839493388856
05057,33.698177,-93.620782,20065,False,64.13373809916182
05061,33.981466,-93.908938,12785,False,68.73068904135937
05065,36.1215,-91.911716,13577,False,53.34078712323759
05067,35.623062,-91.246504,16755,False,42.56021782226943
05071,35.476548,-93.473125,25749,False,99.59490380770086
05073,33.278875,-93.557713,6308,False,34.60223860717561
05075,36.070844,-91.064441,16216,False,51.13169413918202
05077,34.787429,-90.769631,8600,False,92.49604935055208
05079,33.973433,-91.745899,12941,False,44.178408654794026
05081,33.700349,-94.198663,12026,False,29.32708596931193
05083,35.227664,-93.768311,21131,False,65.9945498491128
05087,36.062896,-93.757685,16521,False,46.25308474003318
05091,33.402394,-93.987198,42600,False,24.056502336559202
05093,35.843368,-90.001606,40685,False,67.35868396057458
05095,34.777063,-91.221516,6799,False,80.07224734332223
05097,34.514568,-93.622447,8484,False,60.24424235624453
05099,33.725543,-93.359433,8310,False,53.38305637300127
05101,35.982591,-93.165658,7225,False,65.45918280042257
05103,33.573847,-92.838686,22650,False,57.364270797849
05105,34.998711,-92.777667,10019,False,42.99802877236846
05107,34.530919,-90.703802,16568,False,84.71207004491075
05109,34.186355,-93.626194,10171,False,70.28681289779041
05113,34.522847,-94.25793,19221,False,89.14977368071068
05115,35.309054,-93.096833,63381,False,80.06854816925728
05117,34.863817,-91.540516,8282,False,48.55324280083901
05121,36.302137,-90.989599,18571,False,62.91498301064011
05123,35.016355,-90.774948,23090,False,69.71686525400378
05127,34.904224,-94.097007,9836,False,54.27591922459736
05129,35.923072,-92.660663,7828,False,40.17731481367633
05133,34.015316,-94.30378,15839,False,65.35934535815557
05135,36.178093,-91.51953,17271,False,48.51339629027848
05137,35.855715,-92.133812,12359,False,59.69385824625929
05139,33.207421,-92.65198,39054,False,66.42879920688758
05141,35.568095,-92.42013,15796,False,51.44007175191872
05147,35.233161,-91.251021,6269,False,58.11172937963688
05149,35.127752,-93.28293,20263,False,72.72442205399334
06003,38.728485,-119.847822,1204,False,49.76404060532392
06005,38.395906,-120.778038,40474,False,67.9697370351837
06009,38.157342,-120.645222,45292,False,69.16623482833087
06011,39.153446,-122.083801,21839,False,68.83018853758142
06015,41.790833,-124.164236,27743,False,110.27088201776911
06017,38.741021,-120.761446,191185,False,49.808571891983185
06021,39.665777,-122.179287,28917,False,50.352268368744205
06023,40.757636,-124.088127,136463,False,180.95596995653085
06027,37.171422,-118.268567,19016,False,148.12404316431056
06031,36.252657,-119.726922,152486,False,54.750626698557575
06035,40.393749,-120.584467,32730,False,129.8609910823768
06043,37.532076,-119.971401,17131,False,55.20703877572959
06049,41.521665,-120.631201,8700,False,213.17049762863684
06051,37.773016,-118.970627,13195,False,141.59279375354632
06057,39.220021,-120.915206,102241,False,52.72386048379923
06063,39.981152,-120.821957,19790,False,106.7729401801971
06069,36.843074,-121.402614,64209,False,37.16929439308085
06091,39.607184,-120.421856,3236,False,70.33305809398301
06093,41.572743,-122.493725,44076,False,95.25334697414864
06101,39.137197,-121.643973,99633,False,58.73508285130945
06103,40.114795,-122.219057,65829,False,52.327459630343746
06105,40.629982,-123.096608,16112,False,88.7483340338287
06109,37.972006,-120.325224,55620,False,80.39427642493574
06115,39.131905,-121.510607,81575,False,47.55002566028942
08003,37.481888,-105.877629,16376,False,134.85785872309614
08007,37.240274,-107.089808,13359,False,79.46022596482041
08009,37.368105,-102.53204,3506,False,79.51730703251657
08011,38.072919,-103.166006,5650,False,68.65895015086512
08014,39.939871,-105.058131,74112,False,16.7825989016577
08017,38.817655,-102.470052,1748,False,82.15257867308301
08019,39.713458,-105.532527,9397,False,44.73907019755253
08021,37.199613,-105.987323,7461,False,151.2938652481328
08023,37.29223,-105.444296,3499,False,139.92480600754146
08025,38.193783,-103.856387,5922,False,88.27319237959055
08027,38.133198,-105.382527,4704,False,83.10743364731516
08029,38.798198,-107.913769,31196,False,77.63297386861397
08033,37.746934,-108.758724,2326,False,47.48496628245985
08037,39.600516,-106.733421,55731,False,125.48340580041982
08039,39.388552,-104.52311,26062,False,40.3315877707844
08043,38.426941,-105.214303,48939,False,65.58003485748378
08045,39.507103,-107.549019,61685,False,112.42317235904379
08047,39.856062,-105.483217,5808,False,40.79963498455083
08049,40.051143,-105.978501,15717,False,88.77513089418713
08051,38.660002,-106.944384,16918,False,95.5628543015625
08053,38.002552,-107.29875,788,False,99.31281501388558
08055,37.612538,-104.887584,6820,False,77.40701862404588
08057,40.690192,-106.295485,1379,False,104.1688000710924
08061,38.470085,-102.700966,1446,False,46.252335670113375
08063,39.310418,-102.462031,7087,False,136.81866346176912
08065,39.244814,-106.30747,7436,False,67.8254452646093
08071,37.192053,-104.501324,14555,False,120.48570100787202
08073,39.180049,-103.614219,5675,False,130.93018070135676
08075,40.64034,-103.185977,21528,False,146.86444492522418
08079,37.779142,-106.942063,865,False,111.53561692518038
08085,38.481301,-107.922349,42679,False,97.1849492045733
08087,40.254229,-103.789071,29111,False,113.44327466918858
08089,38.023236,-103.655776,18690,False,113.4679603136913
08091,38.146044,-107.751894,4874,False,98.02512325389442
08093,39.305737,-105.625362,17390,False,72.04214374607086
08095,40.599356,-102.385877,4530,False,186.6841695987781
08097,39.231757,-106.908716,17358,False,110.42822497957401
08103,40.05108,-108.268744,6529,False,89.29764203476151
08105,37.61185,-106.242067,11539,False,119.69713389721765
08107,40.455504,-106.89741,24829,False,79.96262864461404
08109,37.925349,-106.006105,6368,False,84.01954041567868
08111,37.801877,-107.673598,705,False,61.32201245339512
08113,37.971818,-107.958108,8072,False,80.33131384106031
08115,40.962161,-102.325673,2404,False,171.7031666553551
08117,39.572383,-106.055673,31055,False,99.63692001908008
08119,38.944782,-105.139899,24710,False,43.76682088349973
08121,40.098312,-103.157119,4817,False,185.1441975170584
08125,40.065848,-102.480825,9988,False,210.60050737575258
09007,41.479018,-72.571631,164245,False,35.3369341460314
09015,41.80508,-71.993508,116418,False,41.86146140914113
10001,39.127081,-75.55913,181851,False,57.59851069328363
11001,38.910168,-77.013993,689545,False,10.330006253712355
12003,30.286374,-82.184536,28259,False,48.07711035394489
12007,29.949896,-82.128265,28303,False,39.53981963645577
12013,30.464333,-85.125841,13648,False,38.440129698081705
12023,30.122022,-82.664496,69698,False,59.21651925328957
12027,27.1868,-81.87051,33976,False,37.741068167710004
12029,29.634593,-83.058664,16759,False,52.3171289371312
12037,29.785968,-84.813247,12451,False,96.81274057898342
12039,30.593632,-84.571737,43826,False,32.92983266876607
12041,29.705263,-82.808104,17864,False,39.594876212884
12043,26.897019,-81.189563,12126,False,81.83662924600348
12045,29.955584,-85.259724,14192,False,53.9026245457393
12047,30.501436,-82.999025,14004,False,50.77837685042916
12049,27.548142,-81.816969,25327,False,55.06960378301549
12051,26.726562,-81.216144,39619,False,72.64177893594564
12055,27.462632,-81.444816,101235,False,74.85817029376558
12059,30.847037,-85.754664,19653,False,26.35255680327519
12065,30.502892,-83.89133,14510,False,41.223460402030476
12067,30.063591,-83.176369,8226,False,89.35693226705598
12077,30.399108,-84.907135,7974,False,56.23515116386946
12079,30.472359,-83.425943,17968,False,46.03247401811094
12087,24.747427,-81.244796,82874,False,154.66445751777871
12089,30.608318,-81.63434,90352,False,34.46864608628551
12093,27.271934,-80.824315,39644,False,61.57529652788772
12107,29.60923,-81.721195,73321,False,53.93541616100966
12109,29.991793,-81.434924,273425,False,39.87132313325614
12111,27.333592,-80.357144,329226,False,24.274734331576386
12121,30.213664,-82.985113,43474,False,79.09272044364162
12123,30.056859,-83.590349,21796,False,88.18628114908124
12125,30.011442,-82.35769,16147,False,38.73736960804332
12129,30.187394,-84.332906,33764,False,31.77830068741877
13001,31.770708,-82.338755,18444,False,46.24048586217356
13003,31.317495,-82.878111,8286,False,55.87614759859146
13005,31.547,-82.46609,11140,False,36.74432175562998
13007,31.31096,-84.433608,2876,False,41.325681747625666
13009,33.085482,-83.243621,43799,False,27.976259720867688
13011,34.349158,-83.507471,18035,False,38.852307865065676
13013,33.992491,-83.728597,83505,False,33.51169214746755
13017,31.727139,-83.24814,17194,False,63.892513808712145
13019,31.233472,-83.251763,18160,False,41.62592648978403
13021,32.834626,-83.690072,157346,False,30.04042507857053
13023,32.401506,-83.332183,12583,False,41.13860775885702
13025,31.217234,-81.970017,18021,False,46.026484212094175
13027,30.841118,-83.54227,16301,False,29.081622027468576
13029,31.958731,-81.353407,44738,False,25.86647542471588
13033,33.103215,-82.002339,24596,False,49.63109602207905
13035,33.294854,-83.972919,25434,False,29.726009544941252
13037,31.526143,-84.662951,5573,False,54.93991139605978
13039,30.812543,-81.631375,54768,False,46.27819162029225
13043,32.399154,-82.060428,10981,False,33.190319531831506
13047,34.928524,-85.172189,67872,False,18.66665246858456
13049,30.786554,-82.024244,12518,False,63.220222585786395
13053,32.342797,-84.896374,9565,False,17.37675630416382
13055,34.496004,-85.344042,24965,False,32.09637501953572
13059,33.950374,-83.381417,128671,False,62.81476930505917
13061,31.634951,-85.014589,2848,False,63.94959937159796
13065,31.021262,-82.744401,6749,False,46.15874779388418
13069,31.515718,-82.838428,43092,False,59.88499541698629
13071,31.179661,-83.767871,45898,False,39.90350506516817
13075,31.148353,-83.423804,17229,False,35.72862214488353
13079,32.706715,-83.930196,12130,False,17.711177100852716
13083,34.881193,-85.497925,16251,False,40.53247904079539
13091,32.212397,-83.173704,19925,False,67.17420988250825
13093,32.170176,-83.78074,11208,False,24.560558069698605
13099,31.335623,-84.919905,10854,False,54.93611668313246
13101,30.712259,-83.050326,3697,False,30.518528030896004
13105,34.128394,-82.880506,19637,False,26.94885990865193
13109,32.168708,-81.906627,10774,False,31.76786706680564
13119,34.378121,-83.186359,23424,False,24.742209472361335
13125,33.236629,-82.60966,2884,False,29.32955451694648
